project_id	submitter_id	sample_name_list	sample_type_list	preservation_method_list	data_category	data_type	caller	call_format	experimental_strategy	md5	size	path
CTSP-DLBCL1	CTSP-B2HN	CTSP-B2HN-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	6b24675b27957cc7b6e9dfdfc2a74122	30528634430	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HN/CTSP-B2HN-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HN	CTSP-B2HN-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	050779b54c42fb5027303508d14b7c8b	88073670451	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HN/CTSP-B2HN-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HP	CTSP-B2HP-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	041e4491e72387b5033763404fc67316	29136817323	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HP/CTSP-B2HP-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HP	CTSP-B2HP-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	b8fa09f214f9ac554560f3581fb4c9e0	35818496731	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HP/CTSP-B2HP-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HQ	CTSP-B2HQ-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	5b332ad253634adbcd336892e4870b97	20806258295	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HQ/CTSP-B2HQ-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HQ	CTSP-B2HQ-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	99e78e363ca32788f36085c5940d8ddc	30333704983	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HQ/CTSP-B2HQ-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HR	CTSP-B2HR-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	2ad90f4385d2d1ede8f8266ddbf6dfc1	42152661290	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HR/CTSP-B2HR-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HR	CTSP-B2HR-TTP1-A	Slides	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	cd712c9cddc7f6fea77c4484fdf37131	79465859700	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HR/CTSP-B2HR-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HT	CTSP-B2HT-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	071147ddb0b6254fb88c8a8649bea562	27055562941	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HT/CTSP-B2HT-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HT	CTSP-B2HT-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	bb0078446f930c2ef31fa72b67621ca0	35926511484	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HT/CTSP-B2HT-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HV	CTSP-B2HV-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	d2b5d7f2b0ca8373f7123c37af340c82	26779051692	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HV/CTSP-B2HV-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HV	CTSP-B2HV-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	82a13683930367cffa8e817e817ee352	28364504374	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HV/CTSP-B2HV-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HX	CTSP-B2HX-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	2e5a496aa380a0d1beca15c96bcb26e8	21278112030	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HX/CTSP-B2HX-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2HX	CTSP-B2HX-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	e89056c015c57b8c86aeb3deb794ee03	30378435837	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2HX/CTSP-B2HX-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2I1	CTSP-B2I1-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	a05a0628d456958f7a860a6624d61473	35804223811	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2I1/CTSP-B2I1-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2I1	CTSP-B2I1-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	47704e02757dae81fffd1d44d6c98fc8	44693255138	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2I1/CTSP-B2I1-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2I2	CTSP-B2I2-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	2eed605e6b6a80bf17526c17d7e874c0	47945682616	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2I2/CTSP-B2I2-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2I2	CTSP-B2I2-TTP1-A	Slides	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	76ca14756549e8fcb043b6f8bc0f518d	64850067266	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2I2/CTSP-B2I2-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2I7	CTSP-B2I7-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	f3a733c2444557dda0122f212f38f675	24381018279	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2I7/CTSP-B2I7-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2I7	CTSP-B2I7-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	1e70bb025d35b83d708562f1318816ca	28081728171	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2I7/CTSP-B2I7-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2I9	CTSP-B2I9-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	5d1efe620bb4f443c38bd574709c85ff	12583885150	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2I9/CTSP-B2I9-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2I9	CTSP-B2I9-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	6d295b04d84df501cae7417dd1e9aa21	43838089487	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2I9/CTSP-B2I9-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IA	CTSP-B2IA-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	d53d02f669ae06c7b8e9b95dafb588f5	29224753112	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IA/CTSP-B2IA-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IA	CTSP-B2IA-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	3da07600e2a9baefccf3ae4bbc290720	37789405237	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IA/CTSP-B2IA-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IB	CTSP-B2IB-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	5f0601430b4855201ef26871a87e875f	33855601113	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IB/CTSP-B2IB-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IB	CTSP-B2IB-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	4c741f4bca2a33be7052e7f31fcce912	45629820606	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IB/CTSP-B2IB-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IC	CTSP-B2IC-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	0c8b0683583a2208059427c8e6a8ee39	40798605182	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IC/CTSP-B2IC-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IC	CTSP-B2IC-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	d7be4fb87bb686735ebddc6329c4f3fe	43179113682	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IC/CTSP-B2IC-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2ID	CTSP-B2ID-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	0f6df2e9358cc539d9337fd18421d7c7	26947051794	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2ID/CTSP-B2ID-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2ID	CTSP-B2ID-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	9e36593918e36443d5e8af33bb55cd0e	38009644777	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2ID/CTSP-B2ID-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IF	CTSP-B2IF-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	a9807ba5388dc815621b607bc61459e7	33660076901	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IF/CTSP-B2IF-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IF	CTSP-B2IF-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	37b59a7c3c083d9ec4926bb1b43f7ea8	42871085803	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IF/CTSP-B2IF-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IN	CTSP-B2IN-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	14111ef6fd482c891b5b464c1be2fc35	19286447201	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IN/CTSP-B2IN-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IN	CTSP-B2IN-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	d46fcbc71fc873fe587573de0cd4ea86	33496781811	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IN/CTSP-B2IN-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IO	CTSP-B2IO-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	a4f1b6b76e0289b2830fa69f864d7fd4	36900824501	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IO/CTSP-B2IO-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IO	CTSP-B2IO-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	12d1a33b61460e894a54461a7b7807c2	41626179402	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IO/CTSP-B2IO-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IQ	CTSP-B2IQ-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	1e63ce4cf06711fd94f215df5e9dde9c	27132120861	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IQ/CTSP-B2IQ-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IQ	CTSP-B2IQ-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	865c4f0d8c8fe2bf8a2d00b959c2eadd	27572393839	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IQ/CTSP-B2IQ-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IT	CTSP-B2IT-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	a1c1793ccc7bd02fb0e81b51843bb7fe	14086469004	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IT/CTSP-B2IT-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IT	CTSP-B2IT-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	aae4511ab3b7cde0069b0fd9d9bd573f	34724058857	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IT/CTSP-B2IT-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IU	CTSP-B2IU-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	123410a0ea8c635b01db7bfe4f1c9c72	12825413495	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IU/CTSP-B2IU-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IU	CTSP-B2IU-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	e75663f43c5550da28cafeec422535c4	25576072718	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IU/CTSP-B2IU-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IV	CTSP-B2IV-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	ca0f5fe96ad21ceeb12506d8c148cfbf	30922820778	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IV/CTSP-B2IV-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2IV	CTSP-B2IV-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	a9dc3348f9b374167d1aa3b720cd6ebd	38520543051	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2IV/CTSP-B2IV-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2J6	CTSP-B2J6-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	c0d466e1d2ca7b3c0f95eb4f1ff8a7ee	22158834831	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2J6/CTSP-B2J6-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2J6	CTSP-B2J6-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	e67a7e67608015ade4bb36a47d8c6d92	38577041109	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2J6/CTSP-B2J6-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2J7	CTSP-B2J7-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	05c39b9e634c0039aa27df791f73816b	37351648265	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2J7/CTSP-B2J7-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2J7	CTSP-B2J7-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	2adb89f2cc05f0009f2177d8254af2fa	39134565270	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2J7/CTSP-B2J7-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2JC	CTSP-B2JC-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	ed5146bd78403b69715b29abed8e240f	27868308216	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2JC/CTSP-B2JC-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2JC	CTSP-B2JC-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	2b9e8d90c920e730f7e1362b79fa23dd	35395684439	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2JC/CTSP-B2JC-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2JI	CTSP-B2JI-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	1b6841302e83cf08cb51883e9841bd93	32093692556	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2JI/CTSP-B2JI-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2JI	CTSP-B2JI-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	7dcd8725c58308d66856daca2de652bd	34831161514	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2JI/CTSP-B2JI-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2JK	CTSP-B2JK-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	9fb7cb50697f9056cde87818e6756469	26428740565	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2JK/CTSP-B2JK-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2JK	CTSP-B2JK-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	0fedb6f2e439e8adbc8b9869db218066	28426564775	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2JK/CTSP-B2JK-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2JM	CTSP-B2JM-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	7719c4d83d528a8a14e07e74143f2419	29601477155	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2JM/CTSP-B2JM-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2JM	CTSP-B2JM-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	e7f524e58a3ac876722247d03da805a4	33280968724	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2JM/CTSP-B2JM-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2JN	CTSP-B2JN-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	a8ff8f0ee64a1e384670642a33432158	27662265289	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2JN/CTSP-B2JN-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2JN	CTSP-B2JN-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	6a7be006e2256eacbfc6c45476af2ba2	29749403104	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2JN/CTSP-B2JN-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2JT	CTSP-B2JT-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	239ff28e18266d9ff11e25d170518623	31106945696	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2JT/CTSP-B2JT-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2JY	CTSP-B2JY-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	a3c9c1a29e61c762ed0b253521124f8b	21964809871	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2JY/CTSP-B2JY-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2JY	CTSP-B2JY-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	58f7cf9a063afb5d309e46625dd02f9d	34324806940	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2JY/CTSP-B2JY-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2K1	CTSP-B2K1-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	777807b20ad3f7819780f21d445917a5	32386666876	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2K1/CTSP-B2K1-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2K1	CTSP-B2K1-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	a85acef4a141e12d7f3e6f65757e1543	42493448329	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2K1/CTSP-B2K1-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2K3	CTSP-B2K3-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	c40fd7ed016be21e718206874b6b9337	30170467436	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2K3/CTSP-B2K3-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2K3	CTSP-B2K3-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	19a46b7ad4d938482a52ac2fa387fd94	71047153680	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2K3/CTSP-B2K3-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2K7	CTSP-B2K7-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	ea104301e3b5fdc7c1cbb07f7c02eb33	29852092320	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2K7/CTSP-B2K7-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2K7	CTSP-B2K7-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	539ea50f28adc1d93700a25a4621c74a	51730152639	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2K7/CTSP-B2K7-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2KB	CTSP-B2KB-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	2bb407c7d476b8be7e41123a4de3ea23	32114489469	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2KB/CTSP-B2KB-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2KB	CTSP-B2KB-TTP1-A	FFPE Scrolls	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	fdebe9086dda601246168c5485d7bc3d	34291076185	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2KB/CTSP-B2KB-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2KK	CTSP-B2KK-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	080eb67ff351554af194934ec1dc9670	36276789504	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2KK/CTSP-B2KK-NB1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2KK	CTSP-B2KK-TTP1-A	Slides	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	37b801e9a66ccabd56305f240a6aa253	71639296797	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2KK/CTSP-B2KK-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2L1	CTSP-B2L1-TTP1-A	Primary Tumor	FFPE	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	27dda09439607d04c2c93ae5a38207b2	14938798873	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2L1/CTSP-B2L1-TTP1-A.wxs.bam
CTSP-DLBCL1	CTSP-B2L1	CTSP-B2L1-NB1-A	Blood Derived Normal	Frozen	Sequencing Reads	Aligned Reads	undefined	BAM	WXS	e94b4bfa3eb8808f16fd9380763635d4	50245716746	/storage1/fs1/dinglab/Active/Primary/CTSP-DLBCL/GDC/aligned_reads_by_case/CTSP-B2L1/CTSP-B2L1-NB1-A.wxs.bam
